time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-30 00:00:00+00:00,6603,310,25,10
2025-10-31 00:00:00+00:00,7943,298,37,13
2025-11-01 00:00:00+00:00,1292,166,20,5
2025-11-02 00:00:00+00:00,364,125,30,14
2025-11-03 00:00:00+00:00,4427,305,18,8
2025-11-04 00:00:00+00:00,4467,338,17,10
2025-11-05 00:00:00+00:00,4947,327,44,18
2025-11-06 00:00:00+00:00,6548,356,39,14
2025-11-07 00:00:00+00:00,5683,336,59,8
2025-11-08 00:00:00+00:00,5715,137,11,4
2025-11-09 00:00:00+00:00,1284,157,8,5
2025-11-10 00:00:00+00:00,6309,352,42,11
2025-11-11 00:00:00+00:00,10092,356,23,12
2025-11-12 00:00:00+00:00,6011,318,23,13
