referrer,views_total,views_unique
Google,59,26
chatgpt.com,32,17
swiftpackageindex.com,12,3
maplibre.org,5,4
docs.maptiler.com,5,2
github.com,2,2
gemini.google.com,1,1
wiki.navercorp.com,1,1
