url_path,views_total,views_unique
/maplibre/maplibre-gl-native-distribution,90,51
/maplibre/maplibre-gl-native-distribution/releases,27,13
/maplibre/maplibre-gl-native-distribution/issues,20,4
/maplibre/maplibre-gl-native-distribution/issues/4,16,12
/maplibre/maplibre-gl-native-distribution/tree/main/.github/workflows,13,3
/maplibre/maplibre-gl-native-distribution/blob/main/.github/workflows/release.yml,10,3
/maplibre/maplibre-gl-native-distribution/blob/main/Package.swift,10,3
/maplibre/maplibre-gl-native-distribution/pulls,8,1
/maplibre/maplibre-gl-native-distribution/tree/main/MapLibreTest.playground,8,1
/maplibre/maplibre-gl-native-distribution/releases/tag/6.6.0,7,7
