referrer,views_total,views_unique
chatgpt.com,20,13
Google,19,14
swiftpackageindex.com,16,6
maplibre.org,12,4
docs.maptiler.com,11,5
github.com,3,3
DuckDuckGo,3,2
cn.bing.com,2,1
jawg.io,1,1
