referrer,views_total,views_unique
Google,72,21
yandex.ru,4,1
swiftpackageindex.com,3,1
github.com,2,2
maplibre.org,2,2
DuckDuckGo,2,2
forums.developer.apple.com,1,1
yandex.by,1,1
cn.bing.com,1,1
docs.maptiler.com,1,1
