time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-15 00:00:00+00:00,456,181,10,7
2026-03-16 00:00:00+00:00,1898,434,13,10
2026-03-17 00:00:00+00:00,2012,457,33,16
2026-03-18 00:00:00+00:00,1954,441,17,12
2026-03-19 00:00:00+00:00,1954,441,21,10
2026-03-20 00:00:00+00:00,1969,393,34,11
2026-03-21 00:00:00+00:00,374,156,5,4
2026-03-22 00:00:00+00:00,429,176,12,6
2026-03-23 00:00:00+00:00,1598,419,44,15
2026-03-24 00:00:00+00:00,1988,456,13,6
2026-03-25 00:00:00+00:00,1885,440,20,11
2026-03-26 00:00:00+00:00,1759,506,15,8
2026-03-27 00:00:00+00:00,1595,422,16,10
2026-03-28 00:00:00+00:00,445,157,10,6
