referrer,views_total,views_unique
Google,52,29
github.com,21,8
swiftpackageindex.com,18,6
docs.maptiler.com,5,3
maplibre.org,4,3
DuckDuckGo,2,1
forums.swift.org,1,1
m.sogou.com,1,1
