time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-21 00:00:00+00:00,2742,242,24,11
2025-08-22 00:00:00+00:00,2949,211,3,3
2025-08-23 00:00:00+00:00,874,88,3,3
2025-08-24 00:00:00+00:00,471,99,8,5
2025-08-25 00:00:00+00:00,2522,256,36,15
2025-08-26 00:00:00+00:00,2912,242,20,10
2025-08-27 00:00:00+00:00,2756,230,16,7
2025-08-28 00:00:00+00:00,2879,251,8,5
2025-08-29 00:00:00+00:00,2464,199,16,8
2025-08-30 00:00:00+00:00,689,74,5,4
2025-08-31 00:00:00+00:00,376,115,16,8
2025-09-01 00:00:00+00:00,2527,234,14,6
2025-09-02 00:00:00+00:00,2323,253,20,10
2025-09-03 00:00:00+00:00,2599,253,33,13
