time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-28 00:00:00+00:00,32,13,,
2024-07-29 00:00:00+00:00,104,49,35.0,11.0
2024-07-30 00:00:00+00:00,108,55,22.0,4.0
2024-07-31 00:00:00+00:00,96,59,5.0,5.0
2024-08-01 00:00:00+00:00,105,57,35.0,11.0
2024-08-02 00:00:00+00:00,90,44,9.0,5.0
2024-08-03 00:00:00+00:00,8,7,4.0,3.0
2024-08-04 00:00:00+00:00,26,17,10.0,4.0
2024-08-05 00:00:00+00:00,141,71,5.0,5.0
2024-08-06 00:00:00+00:00,172,73,31.0,7.0
2024-08-07 00:00:00+00:00,159,80,25.0,9.0
2024-08-08 00:00:00+00:00,174,67,11.0,4.0
2024-08-09 00:00:00+00:00,112,50,16.0,5.0
2024-08-10 00:00:00+00:00,15,11,15.0,4.0
