time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-14 00:00:00+00:00,2283,251,16,7
2025-07-15 00:00:00+00:00,1939,240,55,13
2025-07-16 00:00:00+00:00,2049,234,12,8
2025-07-17 00:00:00+00:00,2075,241,33,10
2025-07-18 00:00:00+00:00,1671,226,10,8
2025-07-19 00:00:00+00:00,310,82,21,8
2025-07-20 00:00:00+00:00,342,82,2,2
2025-07-21 00:00:00+00:00,2066,237,26,14
2025-07-22 00:00:00+00:00,2269,256,13,7
2025-07-23 00:00:00+00:00,1985,214,35,10
2025-07-24 00:00:00+00:00,2044,207,33,14
2025-07-25 00:00:00+00:00,1683,201,21,10
2025-07-26 00:00:00+00:00,505,121,12,7
2025-07-27 00:00:00+00:00,173,84,16,5
