url_path,views_total,views_unique
/maplibre/maplibre-gl-native-distribution,125,84
/maplibre/maplibre-gl-native-distribution/releases,29,19
/maplibre/maplibre-gl-native-distribution/tags,19,9
/maplibre/maplibre-gl-native-distribution/blob/main/Package.swift,12,6
/maplibre/maplibre-gl-native-distribution/releases/tag/6.17.1,7,6
/maplibre/maplibre-gl-native-distribution/issues,6,4
/maplibre/maplibre-gl-native-distribution/blob/main/LICENSE.md,5,4
/maplibre/maplibre-gl-native-distribution/issues/8,4,4
/maplibre/maplibre-gl-native-distribution/pulls,3,3
/maplibre/maplibre-gl-native-distribution/blob/main/README.md,3,2
