referrer,views_total,views_unique
Google,53,23
swiftpackageindex.com,23,5
maplibre.org,14,2
github.com,7,6
docs.maptiler.com,3,3
forums.developer.apple.com,1,1
map-service.mapxus.com,1,1
DuckDuckGo,1,1
location.aws.com,1,1
