referrer,views_total,views_unique
Google,51,28
swiftpackageindex.com,13,7
docs.maptiler.com,12,4
maplibre.org,10,4
github.com,6,4
chatgpt.com,3,2
Baidu,3,2
yandex.ru,2,2
iosexample.com,1,1
