referrer,views_total,views_unique
chatgpt.com,54,14
Google,31,17
maplibre.org,8,4
swiftpackageindex.com,8,4
github.com,8,3
docs.maptiler.com,4,3
DuckDuckGo,1,1
developer.apple.com,1,1
gallimaps.com,1,1
map-service.mapxus.com,1,1
