time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-28 00:00:00+00:00,6647,279,48,13
2025-11-29 00:00:00+00:00,555,114,5,2
2025-11-30 00:00:00+00:00,5196,122,6,4
2025-12-01 00:00:00+00:00,16103,374,15,6
2025-12-02 00:00:00+00:00,20834,399,10,6
2025-12-03 00:00:00+00:00,16417,362,4,2
2025-12-04 00:00:00+00:00,11802,322,5,5
2025-12-05 00:00:00+00:00,10415,316,24,6
2025-12-06 00:00:00+00:00,2318,150,3,1
2025-12-07 00:00:00+00:00,644,135,3,2
2025-12-08 00:00:00+00:00,10746,346,8,6
2025-12-09 00:00:00+00:00,10282,380,19,7
2025-12-10 00:00:00+00:00,10061,406,33,11
2025-12-11 00:00:00+00:00,9752,342,49,14
