time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-22 00:00:00+00:00,1655,323,13,6
2025-12-23 00:00:00+00:00,2408,295,13,6
2025-12-24 00:00:00+00:00,1088,245,13,5
2025-12-25 00:00:00+00:00,708,196,1,1
2025-12-26 00:00:00+00:00,1851,216,4,4
2025-12-27 00:00:00+00:00,1167,150,10,3
2025-12-28 00:00:00+00:00,890,118,12,5
2025-12-29 00:00:00+00:00,1660,256,23,6
2025-12-30 00:00:00+00:00,1356,250,10,4
2025-12-31 00:00:00+00:00,1291,205,11,8
2026-01-01 00:00:00+00:00,1079,200,11,4
2026-01-02 00:00:00+00:00,1228,248,5,2
2026-01-03 00:00:00+00:00,871,156,2,2
2026-01-04 00:00:00+00:00,1005,163,15,6
