referrer,views_total,views_unique
Google,84,22
github.com,52,11
docs.maptiler.com,14,6
polstarapis.com,7,1
swiftpackageindex.com,2,2
maplibre.org,2,1
Bing,1,1
cloud.google.com,1,1
