time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,552,84,7,7
2025-01-18 00:00:00+00:00,85,26,8,4
2025-01-19 00:00:00+00:00,29,21,4,3
2025-01-20 00:00:00+00:00,354,87,30,14
2025-01-21 00:00:00+00:00,426,95,32,9
2025-01-22 00:00:00+00:00,571,83,11,7
2025-01-23 00:00:00+00:00,524,106,16,9
2025-01-24 00:00:00+00:00,458,92,22,7
2025-01-25 00:00:00+00:00,118,33,1,1
2025-01-26 00:00:00+00:00,49,25,6,5
2025-01-27 00:00:00+00:00,341,83,14,9
2025-01-28 00:00:00+00:00,324,101,18,6
2025-01-29 00:00:00+00:00,335,102,36,11
2025-01-30 00:00:00+00:00,719,167,16,4
