url_path,views_total,views_unique
/maplibre/maplibre-gl-native-distribution,152,89
/maplibre/maplibre-gl-native-distribution/releases,45,28
/maplibre/maplibre-gl-native-distribution/tags,19,10
/maplibre/maplibre-gl-native-distribution/blob/main/Package.swift,12,8
/maplibre/maplibre-gl-native-distribution/issues/4,10,5
/maplibre/maplibre-gl-native-distribution/releases/tag/6.14.0,9,8
/maplibre/maplibre-gl-native-distribution/issues,8,6
/maplibre/maplibre-gl-native-distribution/tree/main/MapLibreTest.playground,5,5
/maplibre/maplibre-gl-native-distribution/actions/workflows/release.yml,5,1
/maplibre/maplibre-gl-native-distribution/pulls,4,4
