referrer,views_total,views_unique
Google,26,17
chatgpt.com,21,14
swiftpackageindex.com,16,6
maplibre.org,10,3
docs.maptiler.com,9,4
github.com,5,4
DuckDuckGo,3,2
cn.bing.com,2,1
jawg.io,1,1
