referrer,views_total,views_unique
Google,42,20
swiftpackageindex.com,28,8
github.com,20,7
docs.maptiler.com,12,4
maplibre.org,3,2
DuckDuckGo,2,1
forums.swift.org,1,1
m.sogou.com,1,1
map-service.mapxus.com,1,1
